trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
2246020,4,2,"EASTGATE HAMILTON PL",,1,6502,shp-4-70,1,1
2259020,33,2,"SHUTTLE PARK SOUTH",,1,4402,shp-33-04,1,2
2272020,14,2,"MOCS EXPRESS",,1,1502,shp-14-04,1,1
228020,21,2,"GOLDEN GATEWAY",,0,3502,shp-21-01,1,1
2286070,14,1,"MOCS EXPRESS DOWNTOWN",,1,1707,shp-14-03,1,1
2312020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
2314070,33,1,"SHUTTLE PARK SOUTH",,1,5007,shp-33-04,1,2
2316020,14,2,"MOCS EXPRESS",,1,1302,shp-14-04,1,1
2318020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
2327020,33,2,"SHUTTLE PARK SOUTH",,1,5102,shp-33-04,1,2
2334070,34,1,"SHUTTLE PARK SOUTH",,1,5307,shp-34-04,1,2
2345020,9,2,"DOWNTOWN",,1,9802,shp-9-52,1,1
2356070,1,1,"ALTON PARK",,0,2407,shp-1-03,1,1
2357020,33,2,"SHUTTLE PARK SOUTH",,1,4302,shp-33-04,1,2
2361020,1,2,"DOWNTOWN",,1,2202,shp-1-66,1,1
2362010,16,3,"NORTHGATE",,1,9501,shp-16-14,1,1
239020,14,2,"MOCS EXPRESS",,0,1302,shp-14-53,1,1
24020,16,2,"DOWNTOWN",,1,8702,shp-16-20,1,1
241020,33,2,"TREMONT + FRAZIER",,0,4802,shp-33-53,1,2
267070,33,1,"SHUTTLE PARK SOUTH",,1,5007,shp-33-04,1,2
284070,1,1,"ALTON PARK",,0,2407,shp-1-03,1,1
287020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
29070,33,1,"TREMONT + FRAZIER",,0,5107,shp-33-53,1,2
293020,28,2,"DOWNTOWN",,1,3802,shp-28-51,1,1
294020,1,2,"DOWNTOWN",,1,2402,shp-1-66,1,1
303020,15,2,"ST. ELMO/INCLINE",,1,2602,shp-15-01,1,2
306020,10C,2,"DOWNTOWN",,1,3202,shp-10C-11,1,1
312020,15,2,"ST. ELMO/INCLINE",,1,1802,shp-15-01,1,2
313010,10A,3,"AVONDALE UTC",,0,2101,shp-10A-01,1,1
326070,2,1,"NORTH SHORE",,0,3307,shp-2-51,1,2
337020,14,2,"MOCS EXPRESS",,1,1302,shp-14-04,1,1
342020,21,2,"DOWNTOWN",,1,3602,shp-21-55,1,1
176020,2,2,"NORTH SHORE",,1,3302,shp-2-01,1,2
1763020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
1772020,21,2,"DOWNTOWN",,1,3402,shp-21-52,1,1
1777070,4,1,"DOWNTOWN",,1,7107,shp-4-64,1,1
1779020,33,2,"SHUTTLE PARK SOUTH",,1,5002,shp-33-04,1,2
178020,14,2,"MOCS EXPRESS",,1,1502,shp-14-04,1,1
1785020,1,2,"ALTON PARK",,0,2502,shp-1-03,1,1
1788020,13,2,"ROSSVILLE",,0,1002,shp-13-02,1,1
1789070,33,1,"TREMONT + FRAZIER",,0,4207,shp-33-53,1,2
180070,33,1,"SHUTTLE PARK SOUTH",,1,4407,shp-33-04,1,2
1802010,33,3,"TREMONT + FRAZIER",,0,4401,shp-33-53,1,2
1804070,15,1,"ST. ELMO/INCLINE",,1,1907,shp-15-01,1,2
1817020,33,2,"TREMONT + FRAZIER",,0,5002,shp-33-53,1,2
1822020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
1845020,16,2,"NORTHGATE",,1,9202,shp-16-14,1,1
1852020,1,2,"DOWNTOWN",,1,2502,shp-1-66,1,1
1853020,14,2,"MOCS EXPRESS",,0,1502,shp-14-52,1,1
1865070,21,1,"DOWNTOWN",,1,3407,shp-21-52,1,1
1873070,33,1,"TREMONT + FRAZIER",,0,4807,shp-33-53,1,2
190070,33,1,"TREMONT + FRAZIER",,0,5107,shp-33-53,1,2
1904070,15,1,"ST. ELMO/INCLINE",,0,2707,shp-15-52,1,2
1910020,10G,2,"GLENWOOD",,0,302,shp-10G-04,1,1
1918070,33,1,"TREMONT + FRAZIER",,0,4807,shp-33-53,1,2
1936070,10G,1,"DOWNTOWN/TO GARAGE",,1,2207,shp-10G-06,1,1
1946020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
1947020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
1958020,15,2,"ST. ELMO/INCLINE",,0,2602,shp-15-52,1,2
1968020,4,2,"EASTGATE HAMILTON PL",,1,6002,shp-4-70,1,1
197020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
1988020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
1989010,16,3,"NORTHGATE",,0,9501,shp-16-13,1,1
2006010,1,3,"DOWNTOWN",,1,2101,shp-1-66,1,1
2021020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
2027010,33,3,"SHUTTLE PARK SOUTH",,1,4501,shp-33-04,1,2
2030010,21,3,"DOWNTOWN",,1,6701,shp-21-53,1,1
203010,9,3,"DOWNTOWN",,1,8701,shp-9-51,1,1
2035070,33,1,"TREMONT + FRAZIER",,0,4607,shp-33-53,1,2
2038070,34,1,"TREMONT + FRAZIER",,0,5307,shp-34-54,1,2
205020,10A,2,"DOWNTOWN",,1,2102,shp-10A-52,1,1
2052020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
343070,16,1,"DOWNTOWN",,1,9807,shp-16-20,1,1
344020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
350070,10A,1,"DOWNTOWN",,1,307,shp-10A-51,1,1
361070,34,1,"SHUTTLE PARK SOUTH",,1,5307,shp-34-04,1,2
372070,4,1,"EASTGATE HAMILTON PL",,0,6907,shp-4-10,1,1
376020,9,2,"EAST LAKE",,0,9602,shp-9-02,1,1
391020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
393020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
399010,33,3,"TREMONT + FRAZIER",,0,4301,shp-33-53,1,2
405070,33,1,"TREMONT + FRAZIER",,0,4807,shp-33-53,1,2
408020,4,2,"EASTGATE HAMILTON PL",,0,7502,shp-4-10,1,1
41070,33,1,"SHUTTLE PARK SOUTH",,1,5107,shp-33-04,1,2
436020,28,2,"CHATTANOOGA STATE",,0,3902,shp-28-01,1,1
446020,16,2,"NORTHGATE",,0,9702,shp-16-13,1,1
450020,33,2,"SHUTTLE PARK SOUTH",,1,4302,shp-33-04,1,2
454070,1,1,"DOWNTOWN",,1,707,shp-1-65,1,1
459020,16,2,"NORTHGATE",,0,8702,shp-16-13,1,1
46020,33,2,"SHUTTLE PARK SOUTH",,1,4802,shp-33-04,1,2
472010,34,3,"TREMONT + FRAZIER",,0,5301,shp-34-54,1,2
486020,14,2,"MOCS EXPRESS",,1,1502,shp-14-04,1,1
487020,1,2,"ALTON PARK",,0,2402,shp-1-03,1,1
490070,33,1,"TREMONT + FRAZIER",,0,4207,shp-33-53,1,2
49070,4,1,"DOWNTOWN",,1,6507,shp-4-64,1,1
491020,15,2,"ST. ELMO/INCLINE",,0,1802,shp-15-52,1,2
5020,21,2,"GOLDEN GATEWAY",,0,3402,shp-21-01,1,1
521020,10A,2,"DOWNTOWN",,1,2402,shp-10A-52,1,1
527020,10C,2,"DOWNTOWN CAMPBELL-UTC HIGHWAY 58",,0,9902,shp-10C-51,1,1
531020,14,2,"MOCS EXPRESS",,1,1502,shp-14-04,1,1
534020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
540070,15,1,"ST. ELMO/INCLINE",,1,2707,shp-15-02,1,2
54070,10G,1,"GLENWOOD",,0,807,shp-10G-04,1,1
56020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
569020,2,2,"NORTH SHORE",,0,3302,shp-2-51,1,2
575070,10A,1,"DOWNTOWN/TO GARAGE",,1,2307,shp-10A-06,1,1
576070,21,1,"DOWNTOWN",,1,3407,shp-21-52,1,1
587070,21,1,"DOWNTOWN",,1,3407,shp-21-52,1,1
589020,33,2,"TREMONT + FRAZIER",,0,4802,shp-33-53,1,2
60010,33,3,"TREMONT + FRAZIER",,0,5101,shp-33-53,1,2
61010,15,3,"ST. ELMO/INCLINE",,1,2801,shp-15-02,1,2
62070,21,1,"DOWNTOWN",,1,3607,shp-21-52,1,1
623010,1,3,"ALTON PARK",,0,201,shp-1-03,1,1
2063020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
2084070,33,1,"TREMONT + FRAZIER",,0,4407,shp-33-53,1,2
2085020,13,2,"DOWNTOWN",,1,1102,shp-13-53,1,1
2089020,1,2,"ALTON PARK",,0,102,shp-1-03,1,1
2094070,9,1,"EAST LAKE",,0,9507,shp-9-02,1,1
2110020,33,2,"TREMONT + FRAZIER",,0,5102,shp-33-53,1,2
2116070,33,1,"TREMONT + FRAZIER",,0,4607,shp-33-53,1,2
2120020,1,2,"ALTON PARK",,0,3802,shp-1-03,1,1
213070,14,1,"MOCS EXPRESS",,0,1707,shp-14-51,1,1
2131020,1,2,"DOWNTOWN",,1,2902,shp-1-66,1,1
2140010,34,3,"SHUTTLE PARK SOUTH",,1,5301,shp-34-04,1,2
214020,4,2,"DOWNTOWN",,1,6102,shp-4-64,1,1
215020,10G,2,"GLENWOOD",,0,2502,shp-10G-04,1,1
2155020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
2158070,15,1,"ST. ELMO/INCLINE",,1,1907,shp-15-01,1,2
216020,4,2,"EASTGATE HAMILTON PL",,0,6402,shp-4-13,1,1
2163070,4,1,"DOWNTOWN",,1,5607,shp-4-64,1,1
2169020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
2188020,13,2,"ROSSVILLE",,0,1102,shp-13-03,1,1
2189070,33,1,"TREMONT + FRAZIER",,0,5007,shp-33-53,1,2
2191070,10G,1,"DOWNTOWN",,1,2207,shp-10G-54,1,1
2192010,1,3,"ALTON PARK",,0,2201,shp-1-03,1,1
2202070,33,1,"SHUTTLE PARK SOUTH",,1,4507,shp-33-04,1,2
2214070,33,1,"SHUTTLE PARK SOUTH",,1,5107,shp-33-04,1,2
2217020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
2244010,15,3,"ST. ELMO/INCLINE",,1,2801,shp-15-01,1,2
2256010,33,3,"SHUTTLE PARK SOUTH",,1,5001,shp-33-04,1,2
2269020,14,2,"MOCS EXPRESS",,0,1502,shp-14-52,1,1
2270020,16,2,"NORTHGATE",,0,9602,shp-16-13,1,1
2288070,34,1,"TREMONT + FRAZIER",,0,5307,shp-34-54,1,2
2293070,2,1,"NORTH SHORE",,0,3307,shp-2-51,1,2
2301020,10A,2,"DOWNTOWN",,1,302,shp-10A-52,1,1
232020,1,2,"ALTON PARK",,0,302,shp-1-03,1,1
2352020,33,2,"SHUTTLE PARK SOUTH",,1,4302,shp-33-04,1,2
2355010,33,3,"SHUTTLE PARK SOUTH",,1,4301,shp-33-04,1,2
236070,34,1,"TREMONT + FRAZIER",,0,5307,shp-34-54,1,2
252070,33,1,"TREMONT + FRAZIER",,0,4707,shp-33-53,1,2
261020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
28020,21,2,"DOWNTOWN",,1,3402,shp-21-52,1,1
288020,2,2,"NORTH SHORE",,1,3302,shp-2-01,1,2
289020,14,2,"MOCS EXPRESS",,0,1502,shp-14-52,1,1
2261020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
2264020,33,2,"TREMONT + FRAZIER",,0,5102,shp-33-53,1,2
2266020,33,2,"TREMONT + FRAZIER",,0,5102,shp-33-53,1,2
2268020,33,2,"TREMONT + FRAZIER",,0,4202,shp-33-53,1,2
2284020,1,2,"ALTON PARK",,0,2202,shp-1-03,1,1
2290070,16,1,"NORTHGATE",,0,8907,shp-16-13,1,1
2292070,34,1,"SHUTTLE PARK SOUTH",,1,5307,shp-34-04,1,2
2294010,9,3,"DOWNTOWN",,1,8801,shp-9-52,1,1
2295010,9,3,"DOWNTOWN",,1,8901,shp-9-51,1,1
231020,10C,2,"DOWNTOWN",,1,7202,shp-10C-11,1,1
2317020,4,2,"EASTGATE HAMILTON PL",,0,5602,shp-4-13,1,1
2319010,34,3,"TREMONT + FRAZIER",,0,5301,shp-34-54,1,2
234020,10G,2,"DOWNTOWN",,1,2202,shp-10G-54,1,1
2342020,1,2,"DOWNTOWN",,1,402,shp-1-66,1,1
2365020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
238070,34,1,"TREMONT + FRAZIER",,0,5307,shp-34-54,1,2
248020,10G,2,"GLENWOOD",,0,202,shp-10G-04,1,1
251020,10A,2,"DOWNTOWN",,1,2502,shp-10A-52,1,1
269020,16,2,"DOWNTOWN",,1,9502,shp-16-20,1,1
277070,15,1,"ST.ELMO/INCLINE",,0,1907,shp-15-51,1,2
282070,33,1,"TREMONT + FRAZIER",,0,4207,shp-33-53,1,2
295020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
300020,33,2,"TREMONT + FRAZIER",,0,5002,shp-33-53,1,2
301070,1,1,"ALTON PARK",,0,407,shp-1-03,1,1
315070,14,1,"MOCS EXPRESS DOWNTOWN",,1,1707,shp-14-03,1,1
320020,15,2,"ST. ELMO/INCLINE",,0,1802,shp-15-52,1,2
322020,10A,2,"AVONDALE UTC",,0,2502,shp-10A-01,1,1
323010,34,3,"TREMONT + FRAZIER",,0,5301,shp-34-54,1,2
327020,21,2,"GOLDEN GATEWAY",,0,3402,shp-21-01,1,1
339070,33,1,"TREMONT + FRAZIER",,0,4207,shp-33-53,1,2
34070,15,1,"ST. ELMO/INCLINE",,1,2707,shp-15-01,1,2
35070,10G,1,"GLENWOOD",,0,2507,shp-10G-04,1,1
354020,33,2,"SHUTTLE PARK SOUTH",,1,4202,shp-33-04,1,2
357070,1,1,"ALTON PARK",,0,2207,shp-1-03,1,1
364010,4,3,"DOWNTOWN 9 EAST LAKE",,1,5901,shp-4-69,1,1
371070,21,1,"GOLDEN GATEWAY",,0,3607,shp-21-01,1,1
373010,34,3,"SHUTTLE PARK SOUTH",,1,5301,shp-34-04,1,2
381020,3,2,"ENTERPRISE SOUTH",,0,6402,shp-3-18,1,1
384010,33,3,"TREMONT + FRAZIER",,0,4201,shp-33-53,1,2
400020,16,2,"NORTHGATE",,0,8802,shp-16-13,1,1
1675070,10A,1,"AVONDALE UTC",,0,707,shp-10A-04,1,1
1684020,14,2,"MOCS EXPRESS",,1,1302,shp-14-04,1,1
1691070,15,1,"ST. ELMO/INCLINE",,1,2707,shp-15-01,1,2
1708070,33,1,"TREMONT + FRAZIER",,0,4507,shp-33-53,1,2
171020,33,2,"SHUTTLE PARK SOUTH",,1,4302,shp-33-04,1,2
1729020,33,2,"TREMONT + FRAZIER",,0,4802,shp-33-53,1,2
173070,33,1,"TREMONT + FRAZIER",,0,4907,shp-33-53,1,2
1759020,3,2,"DOWNTOWN",,1,6402,shp-3-51,1,1
1768020,1,2,"ALTON PARK",,0,102,shp-1-04,1,1
1770070,33,1,"TREMONT + FRAZIER",,0,4907,shp-33-53,1,2
1782020,15,2,"ST. ELMO/INCLINE",,0,2602,shp-15-52,1,2
1786020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
1799020,33,2,"TREMONT + FRAZIER",,0,5102,shp-33-53,1,2
1812070,2,1,"NORTH SHORE",,1,3307,shp-2-01,1,2
1815070,33,1,"SHUTTLE PARK SOUTH",,1,4507,shp-33-04,1,2
1819070,33,1,"SHUTTLE PARK SOUTH",,1,4207,shp-33-04,1,2
1826010,4,3,"EASTGATE HAMILTON PL",,0,5701,shp-4-13,1,1
1833070,14,1,"MOCS EXPRESS",,0,1707,shp-14-51,1,1
1835070,10G,1,"GLENWOOD",,0,2407,shp-10G-03,1,1
1837070,34,1,"SHUTTLE PARK SOUTH",,1,5307,shp-34-04,1,2
1851010,33,3,"TREMONT + FRAZIER",,0,5101,shp-33-53,1,2
1856020,2,2,"NORTH SHORE",,0,3702,shp-2-51,1,2
1870020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
187020,33,2,"SHUTTLE PARK SOUTH",,1,4902,shp-33-04,1,2
1891010,10G,3,"GLENWOOD",,0,201,shp-10G-03,1,1
1901020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
1915020,14,2,"MOCS EXPRESS",,1,1502,shp-14-04,1,1
1916070,10G,1,"GLENWOOD",,0,2407,shp-10G-04,1,1
1927020,15,2,"ST. ELMO/INCLINE",,0,1802,shp-15-52,1,2
1942070,33,1,"TREMONT + FRAZIER",,0,5107,shp-33-53,1,2
1949070,1,1,"ALTON PARK",,0,707,shp-1-03,1,1
1952070,33,1,"TREMONT + FRAZIER",,0,4507,shp-33-53,1,2
1954070,4,1,"EASTGATE HAMILTON PL",,0,7007,shp-4-13,1,1
1967070,33,1,"SHUTTLE PARK SOUTH",,1,5107,shp-33-04,1,2
198020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
1985020,3,2,"ENTERPRISE SOUTH",,1,4102,shp-3-54,1,1
1992070,4,1,"DOWNTOWN",,1,7107,shp-4-64,1,1
1993020,33,2,"SHUTTLE PARK SOUTH",,1,4202,shp-33-04,1,2
2013010,15,3,"ST. ELMO/INCLINE",,0,2801,shp-15-52,1,2
2016020,16,2,"DOWNTOWN",,1,8702,shp-16-20,1,1
403070,14,1,"MOCS EXPRESS DOWNTOWN",,1,1607,shp-14-03,1,1
413020,10G,2,"GLENWOOD",,0,2302,shp-10G-03,1,1
43020,33,2,"SHUTTLE PARK SOUTH",,1,4502,shp-33-04,1,2
47020,14,2,"MOCS EXPRESS",,1,1302,shp-14-04,1,1
481010,1,3,"ALTON PARK",,0,101,shp-1-04,1,1
492020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
496070,15,1,"ST. ELMO/INCLINE",,0,2707,shp-15-52,1,2
503020,9,2,"DOWNTOWN",,1,9802,shp-9-51,1,1
506020,9,2,"DOWNTOWN",,1,8802,shp-9-52,1,1
510020,21,2,"GOLDEN GATEWAY",,0,3602,shp-21-01,1,1
511010,16,3,"DOWNTOWN",,1,8901,shp-16-20,1,1
536020,1,2,"ALTON PARK",,0,2102,shp-1-03,1,1
544020,10G,2,"GLENWOOD",,0,202,shp-10G-04,1,1
558070,2,1,"NORTH SHORE",,0,3307,shp-2-51,1,2
559070,34,1,"TREMONT + FRAZIER",,0,5307,shp-34-54,1,2
563020,9,2,"EAST LAKE",,0,8802,shp-9-02,1,1
570010,9,3,"EAST LAKE",,0,8901,shp-9-02,1,1
572010,16,3,"NORTHGATE",,0,8701,shp-16-13,1,1
579020,4,2,"EASTGATE HAMILTON PL",,0,7002,shp-4-13,1,1
580020,2,2,"NORTH SHORE",,1,3702,shp-2-02,1,2
58020,13,2,"DOWNTOWN",,1,1002,shp-13-53,1,1
581010,34,3,"TREMONT + FRAZIER",,0,5301,shp-34-54,1,2
583070,2,1,"NORTH SHORE",,0,3307,shp-2-51,1,2
597020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
6010,10G,3,"GLENWOOD",,0,2201,shp-10G-04,1,1
601070,33,1,"TREMONT + FRAZIER",,0,4807,shp-33-53,1,2
604020,10G,2,"DOWNTOWN",,1,402,shp-10G-54,1,1
609020,13,2,"DOWNTOWN",,1,902,shp-13-53,1,1
620020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
624020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
629020,33,2,"SHUTTLE PARK SOUTH",,1,4802,shp-33-04,1,2
644070,21,1,"DOWNTOWN",,1,3407,shp-21-52,1,1
650070,14,1,"MOCS EXPRESS DOWNTOWN",,1,1707,shp-14-03,1,1
657070,33,1,"SHUTTLE PARK SOUTH",,1,4907,shp-33-04,1,2
664020,15,2,"ST. ELMO/INCLINE",,1,2602,shp-15-01,1,2
667070,1,1,"DOWNTOWN",,1,2507,shp-1-66,1,1
672070,33,1,"TREMONT + FRAZIER",,0,4507,shp-33-53,1,2
676020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
685010,33,3,"SHUTTLE PARK SOUTH",,1,5201,shp-33-04,1,2
696020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
699020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
2017010,33,3,"TREMONT + FRAZIER",,0,4201,shp-33-52,1,2
2028010,9,3,"EAST LAKE",,0,8701,shp-9-02,1,1
2033070,21,1,"DOWNTOWN",,1,3407,shp-21-52,1,1
204020,33,2,"SHUTTLE PARK SOUTH",,1,5002,shp-33-04,1,2
2068010,21,3,"GOLDEN GATEWAY",,0,5701,shp-21-02,1,1
2080070,14,1,"MOCS EXPRESS DOWNTOWN",,1,1707,shp-14-03,1,1
2086020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
2095010,21,3,"GOLDEN GATEWAY",,0,6601,shp-21-01,1,1
2098020,21,2,"DOWNTOWN",,1,3602,shp-21-52,1,1
2109020,33,2,"TREMONT + FRAZIER",,0,5102,shp-33-53,1,2
2112010,33,3,"TREMONT + FRAZIER",,0,5001,shp-33-53,1,2
2124070,16,1,"DOWNTOWN",,1,8707,shp-16-20,1,1
2134070,33,1,"TREMONT + FRAZIER",,0,5007,shp-33-53,1,2
2142020,15,2,"ST. ELMO/INCLINE",,1,1802,shp-15-01,1,2
2153010,34,3,"TREMONT + FRAZIER",,0,5301,shp-34-54,1,2
2154020,14,2,"MOCS EXPRESS",,1,1502,shp-14-04,1,1
2170020,15,2,"ST. ELMO/INCLINE",,1,1802,shp-15-01,1,2
2171070,2,1,"NORTH SHORE",,1,3307,shp-2-01,1,2
2182020,4,2,"DOWNTOWN",,1,7002,shp-4-64,1,1
2184020,33,2,"TREMONT + FRAZIER",,0,5002,shp-33-53,1,2
2199020,4,2,"EASTGATE HAMILTON PL",,1,7302,shp-4-70,1,1
2207070,34,1,"TREMONT + FRAZIER",,0,5307,shp-34-54,1,2
2211070,34,1,"SHUTTLE PARK SOUTH",,1,5307,shp-34-04,1,2
2215070,16,1,"NORTHGATE",,0,9607,shp-16-13,1,1
2216020,14,2,"MOCS EXPRESS",,1,1302,shp-14-04,1,1
2221070,33,1,"TREMONT + FRAZIER",,0,4207,shp-33-53,1,2
2243020,28,2,"DOWNTOWN",,1,3902,shp-28-51,1,1
2267070,34,1,"SHUTTLE PARK SOUTH",,1,5307,shp-34-04,1,2
227020,33,2,"SHUTTLE PARK SOUTH",,1,4802,shp-33-04,1,2
2271020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
2273070,10G,1,"DOWNTOWN",,1,407,shp-10G-54,1,1
2280020,33,2,"SHUTTLE PARK SOUTH",,1,4402,shp-33-04,1,2
2285070,16,1,"NORTHGATE",,0,9607,shp-16-13,1,1
2299020,33,2,"SHUTTLE PARK SOUTH",,1,4402,shp-33-04,1,2
2305020,14,2,"MOCS EXPRESS",,1,1302,shp-14-04,1,1
2309070,10G,1,"GLENWOOD",,0,307,shp-10G-04,1,1
2315020,28,2,"DOWNTOWN",,1,3802,shp-28-51,1,1
2322010,33,3,"SHUTTLE PARK SOUTH",,1,5101,shp-33-04,1,2
2323020,10A,2,"AVONDALE UTC",,0,102,shp-10A-10,1,1
233020,4,2,"EASTGATE HAMILTON PL",,0,6302,shp-4-13,1,1
2054070,3,1,"ENTERPRISE SOUTH",,0,5507,shp-3-19,1,1
2059020,33,2,"SHUTTLE PARK SOUTH",,1,4402,shp-33-04,1,2
2065020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
2067020,4,2,"DOWNTOWN",,1,2902,shp-4-64,1,1
2069010,34,3,"TREMONT + FRAZIER",,0,5301,shp-34-54,1,2
2071020,4,2,"EASTGATE HAMILTON PL",,0,6702,shp-4-13,1,1
2072020,28,2,"DOWNTOWN",,1,3902,shp-28-51,1,1
2102070,14,1,"MOCS EXPRESS",,0,1607,shp-14-51,1,1
2103010,34,3,"TREMONT + FRAZIER",,0,5301,shp-34-54,1,2
2108070,14,1,"MOCS EXPRESS DOWNTOWN",,1,1707,shp-14-02,1,1
2121010,34,3,"TREMONT + FRAZIER",,0,5301,shp-34-54,1,2
2126020,2,2,"NORTH SHORE",,1,3302,shp-2-01,1,2
2129010,34,3,"TREMONT + FRAZIER",,0,5301,shp-34-54,1,2
2130020,21,2,"GOLDEN GATEWAY",,0,3502,shp-21-01,1,1
2141070,4,1,"EASTGATE HAMILTON PL",,0,6907,shp-4-13,1,1
2144020,1,2,"DOWNTOWN",,1,402,shp-1-66,1,1
2145020,9,2,"EAST LAKE",,0,9502,shp-9-03,1,1
2149020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
2181070,33,1,"TREMONT + FRAZIER",,0,5107,shp-33-53,1,2
2185070,1,1,"ALTON PARK",,0,407,shp-1-03,1,1
2187070,33,1,"SHUTTLE PARK SOUTH",,1,4507,shp-33-04,1,2
220010,9,3,"DOWNTOWN",,1,8701,shp-9-52,1,1
22020,33,2,"SHUTTLE PARK SOUTH",,1,4502,shp-33-04,1,2
2204070,10G,1,"DOWNTOWN/TO GARAGE",,1,2907,shp-10G-06,1,1
2222070,33,1,"SHUTTLE PARK SOUTH",,1,4207,shp-33-04,1,2
2224020,33,2,"TREMONT + FRAZIER",,0,5002,shp-33-53,1,2
2234070,33,1,"SHUTTLE PARK SOUTH",,1,5007,shp-33-04,1,2
224070,33,1,"SHUTTLE PARK SOUTH",,1,4207,shp-33-04,1,2
2245020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
2250070,1,1,"ALTON PARK",,0,807,shp-1-04,1,1
2257020,14,2,"MOCS EXPRESS",,1,1302,shp-14-04,1,1
2260010,33,3,"SHUTTLE PARK SOUTH",,1,4301,shp-33-04,1,2
2274070,33,1,"SHUTTLE PARK SOUTH",,1,5107,shp-33-04,1,2
2287020,33,2,"TREMONT + FRAZIER",,0,4202,shp-33-53,1,2
2291070,4,1,"EASTGATE HAMILTON PL",,0,5807,shp-4-13,1,1
2303070,10A,1,"DOWNTOWN",,1,2407,shp-10A-52,1,1
2308020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
2324020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
2341020,33,2,"TREMONT + FRAZIER",,0,4302,shp-33-53,1,2
2343020,14,2,"MOCS EXPRESS",,0,1502,shp-14-52,1,1
625020,13,2,"ROSSVILLE",,0,1102,shp-13-03,1,1
642020,21,2,"DOWNTOWN",,1,3502,shp-21-52,1,1
652010,33,3,"SHUTTLE PARK SOUTH",,1,4201,shp-33-04,1,2
656010,33,3,"SHUTTLE PARK SOUTH",,1,5101,shp-33-04,1,2
690070,14,1,"MOCS EXPRESS DOWNTOWN",,1,1707,shp-14-03,1,1
7070,1,1,"ALTON PARK",,0,207,shp-1-03,1,1
71020,13,2,"ROSSVILLE",,0,902,shp-13-03,1,1
717070,16,1,"DOWNTOWN",,1,9007,shp-16-20,1,1
741020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
757020,9,2,"EAST LAKE",,0,8702,shp-9-02,1,1
758020,14,2,"MOCS EXPRESS",,1,1402,shp-14-01,1,1
768020,10A,2,"AVONDALE UTC",,0,2202,shp-10A-01,1,1
775070,21,1,"DOWNTOWN",,1,3607,shp-21-52,1,1
780020,33,2,"SHUTTLE PARK SOUTH",,1,4902,shp-33-04,1,2
783010,33,3,"SHUTTLE PARK SOUTH",,1,4301,shp-33-04,1,2
805020,2,2,"NORTH SHORE",,1,3702,shp-2-01,1,2
